0,3.80377769954
1,3.61445827743
2,3.63063498081
3,3.7062156946
4,3.78277522318
5,3.86346766838
6,3.72454481922
7,3.62391129484
8,3.61870140718
9,3.80357760041
10,3.6885726196
11,3.68832077939
12,3.76114958852
13,3.65384655045
14,3.66411551358
15,3.76564201362
16,3.51491966314
17,3.58722242586
18,3.56738760774
19,3.85440505497
20,3.62024343799
21,3.78978170971
22,3.75944526965
23,3.84157519759
24,3.69051478154
25,3.55883613839
26,3.81979631121
27,3.58993115475
28,3.55268425831
29,3.6443845859
30,3.80532008783
31,3.58764198141
32,3.65983119122
33,3.61878624395
34,3.56045392146
35,3.87451047588
36,3.5760157263
37,3.74593409651
38,3.65433281045
39,3.7772208849
40,3.77435396119
41,3.67504414848
42,3.80635476964
43,3.66096354533
44,3.64502688278
45,3.77129028818
46,3.63565654701
47,3.538465142
48,3.59246385807
49,3.69891647297
50,3.67139273015
51,3.77093515493
52,3.92863166033
53,3.82670640367
54,3.56409743817
55,3.59087622491
56,3.83669534953
57,3.86103788229
58,3.78394137876
59,3.69102528074
60,3.70640741327
61,3.84772948033
62,3.71081550596
63,3.92745960794
64,3.55968497678
65,3.69796061573
66,3.60755381793
67,3.61798944429
68,3.61451613237
69,3.66811781043
70,3.67646433676
71,3.72215350733
72,3.6575074428
73,3.59618624387
74,3.6548565786
75,3.67591089915
76,3.61015356636
77,3.57038595809
78,3.5680317671
79,3.68929740342
80,3.70188581712
81,3.60511961933
82,3.70149511451
83,3.6624681171
84,3.55303569004
85,3.73232146265
86,3.77939095057
87,3.73433321178
88,3.68071062822
89,3.72096311807
90,3.59479460676
91,3.55872246877
92,3.87912728163
93,3.71039726543
94,3.55255539804
95,3.65955651652
96,3.73466262382
97,3.79390567013
98,3.73645983981
99,3.86162447537
100,4.43329067482
101,4.42262887281
102,4.48050861988
103,4.43301919484
104,4.37939704363
105,4.50515151933
106,4.37847025669
107,4.53006585361
108,4.50220859044
109,4.5847465255
110,4.37865933057
111,4.53037965198
112,4.42617279893
113,4.41959103738
114,4.507469734
115,4.50222322575
116,4.44536726518
117,4.49546376033
118,4.61445320553
119,4.44758583085
120,4.29321434623
121,4.60689007407
122,4.46122507291
123,4.44237837249
124,4.55131999404
125,4.54015314583
126,4.4488268188
127,4.47048747333
128,4.66393799521
129,4.45454024771
130,4.59740812888
131,4.29405811004
132,4.39270647359
133,4.54484876042
134,4.40478437605
135,4.46331260148
136,4.48645967813
137,4.47944856683
138,4.43136644083
139,4.56835841217
140,4.60790548717
141,4.35767216811
142,4.5140751256
143,4.39133940231
144,4.46432028491
145,4.4280860299
146,4.60962796546
147,4.40381230954
148,4.49274055415
149,4.3927752138
150,4.58138881908
151,4.40084258714
152,4.57542822462
153,4.29362841332
154,4.35346145555
155,4.56954656586
156,4.52774176056
157,4.6877985626
158,4.53273237689
159,4.64153186909
160,4.4981815088
161,4.61724589212
162,4.52651899556
163,4.65032424171
164,4.30053379573
165,4.48016051211
166,4.62340304762
167,4.61954464916
168,4.45953275098
169,4.56118956827
170,4.60098788535
171,4.57527463192
172,4.67787217967
173,4.44686023641
174,4.62593446074
175,4.64483985607
176,4.4161419294
177,4.5325548304
178,4.50319595687
179,4.4154002385
180,4.52659319346
181,4.50244751787
182,4.64089811477
183,4.28384276606
184,4.50332063795
185,4.69372430224
186,4.59990293689
187,4.56745060646
188,4.47559523201
189,4.42621827552
190,4.53020216233
191,4.58707062342
192,4.28644041179
193,4.46277355533
194,4.48865825759
195,4.51576337838
196,4.34316202583
197,4.4053897859
198,4.63161851563
199,4.61267208993
200,4.35065523964
201,4.56194154121
202,4.62043951639
203,4.48351609851
204,4.57891955124
205,4.32174612117
206,4.4613847162
207,4.42946632448
208,4.56484260556
209,4.53889848684
210,4.38456718524
211,4.38548641719
212,4.57629566509
213,4.42107272985
214,4.22622708792
215,4.5430937885
216,4.38119633991
217,4.60326488476
218,4.54295568651
219,4.420264137
220,4.62543987837
221,4.49313687059
222,4.48495748902
223,4.6120622026
224,4.87051933428
225,4.56646457217
226,4.58899721946
227,4.53698745934
228,4.6418744315
229,4.30538951583
230,4.43431392677
231,4.41728260434
232,4.54399864961
233,4.63204975026
234,4.60505885667
235,4.63088862321
236,4.48143192032
237,4.48149753338
238,4.48016319473
239,4.60464268946
240,4.59642065669
241,4.50863754992
242,4.42037838159
243,4.27616092787
244,4.50788821317
245,4.49887887218
246,4.4710179516
247,4.63603869764
248,4.52500824481
249,4.34807486285
250,4.6483920023
251,4.25650907985
252,4.46433242563
253,4.49204644663
254,4.62128329573
255,4.5496166034
256,4.48367531987
257,4.56341131868
258,4.61771039723
259,4.42957445901
260,4.46707010098
261,4.34944255754
262,4.50085452556
263,4.37958219289
264,4.35767064504
265,4.50604632111
266,4.56363329075
267,4.40128851833
268,4.43585030379
269,4.64627003401
270,4.48701935282
271,4.52795827074
272,4.50770320606
273,4.52366035768
274,4.41809294824
275,4.49210753682
276,4.54702589441
277,4.6490888461
278,4.49653541591
279,4.39851094583
280,4.49902004232
281,4.31006910686
282,4.44141399738
283,4.62717143259
284,4.53411241523
285,4.4975191335
286,4.58134373208
287,4.48058313152
288,4.33469377306
289,4.59188387635
290,4.43716794452
291,4.55336445238
292,4.55473831793
293,4.58186124321
294,4.39528664906
295,4.68762032018
296,4.62327529265
297,4.55041634633
298,4.38489106943
299,4.53349614717
300,3.91570440639
301,3.68115973109
302,3.63063498081
303,3.75019705683
304,3.78689376843
305,3.83660163825
306,3.67870944329
307,3.6578717419
308,3.67802909815
309,3.80357760041
310,3.68849557331
311,3.66739851969
312,3.70005013708
313,3.65489050093
314,3.66620791588
315,3.75540126231
316,3.58424175059
317,3.59108838719
318,3.55074244584
319,3.85399092516
320,3.67442278897
321,3.78978170971
322,3.74562331041
323,3.86768754508
324,3.61404875566
325,3.55705702582
326,3.81375417851
327,3.57666212375
328,3.60872513862
329,3.59642308058
330,3.81514286187
331,3.85439534511
332,3.67148227538
333,3.6844502439
334,3.61582062389
335,3.84452979523
336,3.6155164692
337,3.74701084945
338,3.68735663579
339,3.7784942651
340,3.86805802776
341,3.67590000409
342,3.80576207499
343,3.61207834101
344,3.77656613209
345,3.72991904808
346,3.64738627652
347,3.49164539064
348,3.59228581707
349,3.66055768119
350,3.70032620563
351,3.77056665511
352,3.83266198727
353,3.77697974216
354,3.61917151896
355,3.59304531199
356,3.85732861028
357,3.8675703502
358,3.78392523164
359,3.70562520003
360,3.70789167515
361,3.97563983433
362,3.72872327095
363,3.8408545934
364,3.56313584733
365,3.87912140834
366,3.69101527422
367,3.7403683347
368,3.64865519431
369,3.66832942062
370,3.67810222457
371,3.67900164299
372,3.65797183462
373,3.56023917194
374,3.69586408323
375,3.76425190812
376,3.56319547994
377,3.57001627167
378,3.62738789835
379,3.68844833342
380,3.64862006845
381,3.59807430713
382,3.68973187134
383,3.66323599073
384,3.55510005013
385,3.67976541334
386,3.77887983543
387,3.77637467914
388,3.68956064215
389,3.7688890669
390,3.59041986448
391,3.6160415154
392,3.80791820559
393,3.68059095498
394,3.55418329633
395,3.67083079558
396,3.78065802013
397,3.78850377409
398,3.76917493778
399,3.85616096567
400,3.91528505934
401,3.68115973109
402,3.63072402473
403,3.75187747199
404,3.78689376843
405,3.83660163825
406,3.67834761144
407,3.65766836108
408,3.67777914449
409,3.80483145582
410,3.68858849836
411,3.66719983395
412,3.70124148314
413,3.65504157881
414,3.66535633178
415,3.75605699703
416,3.58349818483
417,3.59095535394
418,3.55061127497
419,3.85434534779
420,3.67518215632
421,3.79282284324
422,3.746600952
423,3.86768754508
424,3.61374242386
425,3.55705702582
426,3.81349988812
427,3.57733617901
428,3.60766228723
429,3.59826680762
430,3.8150118233
431,3.85264021968
432,3.67162234324
433,3.68444516405
434,3.61483905865
435,3.84434912506
436,3.6155164692
437,3.74701084945
438,3.68745512339
439,3.77804708595
440,3.86805802776
441,3.67418633988
442,3.80604026299
443,3.61207834101
444,3.77664073732
445,3.72991904808
446,3.64752848474
447,3.49164539064
448,3.59264539645
449,3.66125058894
450,3.69939159193
451,3.77203454282
452,3.83967979928
453,3.77697974216
454,3.61836861522
455,3.5935013687
456,3.85803140832
457,3.86704901986
458,3.78403370382
459,3.70554720247
460,3.70789167515
461,3.97564655853
462,3.72864939141
463,3.83941588858
464,3.56323345442
465,3.87618775346
466,3.69101527422
467,3.74048781256
468,3.64937351236
469,3.66837031553
470,3.67842764441
471,3.67935105442
472,3.65797183462
473,3.55984361357
474,3.69480743114
475,3.76470159309
476,3.56358527148
477,3.56964552195
478,3.62738789835
479,3.68929740342
480,3.64862006845
481,3.5984148721
482,3.68912491403
483,3.66323599073
484,3.55516088961
485,3.6801474778
486,3.78038635317
487,3.77632945679
488,3.69021234826
489,3.76878498085
490,3.59101427459
491,3.6160415154
492,3.80568675985
493,3.68231699735
494,3.55255539804
495,3.67140596472
496,3.78072789262
497,3.7880820957
498,3.76917493778
499,3.85637839093
